 &plot nbnd=  30, nks=   100 /
   -6.780   -6.635   -6.635   -6.510   -6.510   -2.391    2.148    6.643    6.643    9.091
   12.405   12.405   14.524   16.718   17.626   17.626   20.563   21.051   21.051   24.543
   25.883   25.883   28.995   29.833   29.833   31.044   31.254   31.833   31.833   33.418
           -0.394737  0.394737  0.394737
   -6.775   -6.636   -6.636   -6.511   -6.511   -2.504    2.360    6.677    6.677    9.119
   12.419   12.419   14.380   16.585   17.321   17.321   20.936   21.508   21.508   23.953
   25.336   25.336   28.848   30.266   30.266   31.092   31.259   31.961   31.961   33.342
           -0.368421  0.368421  0.368421
   -6.769   -6.638   -6.638   -6.512   -6.512   -2.634    2.615    6.721    6.721    9.155
   12.432   12.432   14.181   16.500   17.026   17.026   21.280   21.993   21.993   23.431
   24.794   24.794   28.362   30.596   30.596   31.241   31.518   32.162   32.162   33.252
           -0.342105  0.342105  0.342105
   -6.762   -6.640   -6.640   -6.514   -6.514   -2.772    2.907    6.773    6.773    9.196
   12.440   12.440   13.934   16.471   16.758   16.758   21.430   22.476   22.476   23.136
   24.286   24.286   27.753   30.802   30.802   31.245   32.026   32.389   32.389   33.153
           -0.315789  0.315789  0.315789
   -6.754   -6.642   -6.642   -6.515   -6.515   -2.915    3.228    6.832    6.832    9.240
   12.439   12.439   13.652   16.495   16.527   16.527   21.210   22.855   22.855   23.245
   23.914   23.914   27.117   30.912   30.912   31.246   32.520   32.533   32.533   33.049
           -0.289474  0.289474  0.289474
   -6.746   -6.645   -6.645   -6.517   -6.517   -3.057    3.574    6.899    6.899    9.287
   12.423   12.423   13.350   16.341   16.341   16.563   20.744   22.798   22.798   23.628
   24.007   24.007   26.492   30.966   30.966   31.247   32.554   32.554   32.933   32.943
           -0.263158  0.263158  0.263158
   -6.737   -6.648   -6.648   -6.518   -6.518   -3.194    3.939    6.971    6.971    9.330
   12.389   12.389   13.042   16.206   16.206   16.663   20.204   22.395   22.395   24.092
   24.474   24.474   25.912   30.990   30.990   31.247   32.500   32.500   32.839   33.224
           -0.236842  0.236842  0.236842
   -6.727   -6.651   -6.651   -6.519   -6.519   -3.324    4.319    7.048    7.048    9.366
   12.334   12.334   12.742   16.128   16.128   16.784   19.662   21.924   21.924   24.462
   25.037   25.037   25.494   30.997   30.997   31.247   32.415   32.415   32.740   33.379
           -0.210526  0.210526  0.210526
   -6.718   -6.654   -6.654   -6.520   -6.520   -3.444    4.711    7.127    7.127    9.386
   12.260   12.260   12.460   16.106   16.106   16.913   19.153   21.449   21.449   24.339
   25.618   25.631   25.631   30.996   30.996   31.247   32.321   32.321   32.646   33.409
           -0.184211  0.184211  0.184211
   -6.709   -6.658   -6.658   -6.520   -6.520   -3.553    5.110    7.207    7.207    9.379
   12.170   12.170   12.210   16.139   16.139   17.021   18.712   20.985   20.985   23.884
   26.111   26.238   26.238   30.997   30.997   31.247   32.229   32.229   32.560   33.334
           -0.157895  0.157895  0.157895
   -6.700   -6.661   -6.661   -6.521   -6.521   -3.651    5.514    7.285    7.285    9.333
   12.002   12.070   12.070   16.219   16.219   17.056   18.400   20.538   20.538   23.388
   26.678   26.847   26.847   31.003   31.003   31.247   32.145   32.145   32.484   33.173
           -0.131579  0.131579  0.131579
   -6.692   -6.664   -6.664   -6.521   -6.521   -3.734    5.919    7.359    7.359    9.236
   11.847   11.968   11.968   16.340   16.340   16.955   18.282   20.116   20.116   22.909
   27.258   27.448   27.448   31.025   31.025   31.247   32.072   32.072   32.417   32.943
           -0.105263  0.105263  0.105263
   -6.685   -6.667   -6.667   -6.521   -6.521   -3.804    6.319    7.425    7.425    9.084
   11.746   11.871   11.871   16.491   16.491   16.741   18.339   19.723   19.723   22.467
   27.827   28.021   28.021   31.073   31.073   31.247   32.013   32.013   32.362   32.660
           -0.078947  0.078947  0.078947
   -6.680   -6.669   -6.669   -6.521   -6.521   -3.859    6.710    7.482    7.482    8.878
   11.693   11.787   11.787   16.503   16.658   16.658   18.479   19.372   19.372   22.078
   28.365   28.541   28.541   31.169   31.169   31.247   31.972   31.972   32.318   32.343
           -0.052632  0.052632  0.052632
   -6.676   -6.671   -6.671   -6.521   -6.521   -3.898    7.080    7.524    7.524    8.635
   11.672   11.722   11.722   16.302   16.822   16.822   18.634   19.079   19.079   21.763
   28.839   28.963   28.963   31.247   31.335   31.335   31.958   31.958   32.026   32.287
           -0.026316  0.026316  0.026316
   -6.673   -6.672   -6.672   -6.521   -6.521   -3.922    7.401    7.551    7.551    8.387
   11.667   11.681   11.681   16.171   16.949   16.949   18.754   18.875   18.875   21.552
   29.193   29.235   29.235   31.246   31.552   31.552   31.766   32.016   32.016   32.268
            0.000000  0.000000  0.000000
   -6.672   -6.672   -6.672   -6.521   -6.521   -3.930    7.560    7.560    7.560    8.251
   11.667   11.667   11.667   16.126   16.998   16.998   18.800   18.800   18.800   21.476
   29.328   29.328   29.328   31.246   31.659   31.659   31.659   32.261   32.261   32.261
            0.000000  0.000000  0.000000
   -6.672   -6.672   -6.672   -6.521   -6.521   -3.930    7.560    7.560    7.560    8.251
   11.667   11.667   11.667   16.126   16.998   16.998   18.800   18.800   18.800   21.476
   29.328   29.328   29.328   31.246   31.659   31.659   31.659   32.261   32.261   32.261
           -0.052632  0.000000  0.000000
   -6.674   -6.672   -6.672   -6.521   -6.521   -3.919    7.381    7.533    7.533    8.429
   11.630   11.704   11.704   16.186   16.863   17.005   18.823   18.823   18.888   21.578
   29.132   29.132   29.311   31.246   31.390   31.633   31.754   31.754   32.379   32.379
           -0.105264  0.000000  0.000000
   -6.678   -6.670   -6.670   -6.522   -6.520   -3.887    7.045    7.454    7.454    8.761
   11.527   11.811   11.811   16.350   16.544   17.025   18.893   18.893   19.083   21.877
   28.660   28.660   29.250   30.945   30.980   31.247   31.891   31.891   32.761   32.761
           -0.157894  0.000000  0.000000
   -6.685   -6.666   -6.666   -6.523   -6.519   -3.835    6.675    7.333    7.333    9.121
   11.372   11.981   11.981   16.106   16.653   17.059   19.009   19.009   19.297   22.346
   28.066   28.066   29.108   30.336   30.525   31.247   31.991   31.991   33.321   33.321
           -0.210526  0.000000  0.000000
   -6.695   -6.662   -6.662   -6.525   -6.517   -3.762    6.297    7.179    7.179    9.477
   11.183   12.202   12.202   15.683   17.008   17.105   19.171   19.171   19.505   22.949
   27.427   27.427   28.832   29.706   30.214   31.247   32.086   32.086   33.630   33.940
           -0.263158  0.000000  0.000000
   -6.707   -6.656   -6.656   -6.527   -6.515   -3.670    5.916    7.005    7.005    9.815
   10.978   12.464   12.464   15.283   17.164   17.428   19.379   19.379   19.712   23.650
   26.771   26.771   28.412   29.093   30.040   31.247   32.193   32.193   33.842   34.544
           -0.315790  0.000000  0.000000
   -6.720   -6.650   -6.650   -6.530   -6.513   -3.559    5.536    6.818    6.818   10.116
   10.770   12.758   12.758   14.938   17.235   17.896   19.632   19.632   19.930   24.418
   26.113   26.113   27.903   28.500   29.960   31.247   32.316   32.316   33.929   35.056
           -0.368422  0.000000  0.000000
   -6.734   -6.643   -6.643   -6.534   -6.511   -3.430    5.157    6.626    6.626   10.343
   10.589   13.077   13.077   14.672   17.317   18.396   19.928   19.928   20.171   25.228
   25.461   25.461   27.359   27.929   29.931   31.247   32.453   32.453   33.834   35.350
           -0.421052  0.000000  0.000000
   -6.749   -6.635   -6.635   -6.537   -6.508   -3.285    4.782    6.436    6.436   10.313
   10.601   13.416   13.416   14.512   17.410   18.910   20.266   20.266   20.448   24.820
   24.820   26.015   26.859   27.383   29.932   31.247   32.604   32.604   33.506   35.278
           -0.473684  0.000000  0.000000
   -6.763   -6.627   -6.627   -6.541   -6.505   -3.124    4.410    6.252    6.252   10.144
   10.680   13.770   13.770   14.473   17.512   19.421   20.644   20.644   20.774   24.194
   24.194   26.105   26.864   27.073   29.961   31.247   32.759   32.759   32.974   34.843
           -0.526316  0.000000  0.000000
   -6.778   -6.618   -6.618   -6.546   -6.502   -2.951    4.045    6.077    6.077    9.979
   10.683   14.137   14.137   14.556   17.621   19.904   21.055   21.055   21.162   23.591
   23.591   25.623   26.374   27.852   30.035   31.247   32.336   32.891   32.891   34.218
           -0.578948  0.000000  0.000000
   -6.792   -6.610   -6.610   -6.550   -6.500   -2.766    3.687    5.915    5.915    9.831
   10.617   14.514   14.514   14.744   17.736   20.340   21.479   21.479   21.613   23.029
   23.029   25.147   25.916   28.537   30.214   31.246   31.691   32.838   32.838   33.684
           -0.631578  0.000000  0.000000
   -6.805   -6.602   -6.602   -6.554   -6.497   -2.574    3.341    5.768    5.768    9.702
   10.505   14.899   14.899   15.009   17.854   20.722   21.804   21.804   22.098   22.623
   22.623   24.748   25.495   28.914   30.488   31.236   31.266   32.283   32.283   33.619
           -0.684210  0.000000  0.000000
   -6.817   -6.594   -6.594   -6.558   -6.494   -2.378    3.010    5.637    5.637    9.594
   10.371   15.290   15.290   15.321   17.972   21.041   21.617   21.617   22.545   22.787
   22.787   24.513   25.113   28.923   30.260   31.248   31.502   31.502   31.684   33.773
           -0.736842  0.000000  0.000000
   -6.827   -6.587   -6.587   -6.562   -6.492   -2.184    2.701    5.524    5.524    9.506
   10.232   15.655   15.683   15.683   18.086   21.149   21.149   21.272   22.845   23.290
   23.290   24.574   24.775   28.648   29.897   30.681   30.681   31.248   32.495   33.970
           -0.789474  0.000000  0.000000
   -6.836   -6.581   -6.581   -6.565   -6.490   -1.998    2.421    5.430    5.430    9.439
   10.102   15.987   16.072   16.072   18.191   20.661   20.661   21.371   23.010   23.874
   23.874   24.486   24.960   28.206   29.599   29.859   29.859   31.248   33.171   34.052
           -0.842106  0.000000  0.000000
   -6.843   -6.577   -6.577   -6.567   -6.489   -1.832    2.180    5.356    5.356    9.391
    9.991   16.293   16.447   16.447   18.281   20.201   20.201   21.326   23.182   24.253
   24.499   24.499   25.523   27.732   29.052   29.052   29.285   31.248   32.999   34.354
           -0.894736  0.000000  0.000000
   -6.848   -6.573   -6.573   -6.569   -6.488   -1.698    1.992    5.302    5.302    9.360
    9.905   16.545   16.784   16.784   18.350   19.800   19.800   21.204   23.392   24.081
   25.148   25.148   26.120   27.342   28.272   28.272   28.893   31.248   32.626   34.506
           -0.947368  0.000000  0.000000
   -6.851   -6.571   -6.571   -6.570   -6.487   -1.609    1.871    5.270    5.270    9.344
    9.850   16.715   17.038   17.038   18.394   19.508   19.508   21.091   23.573   23.975
   25.789   25.789   26.534   27.243   27.554   27.554   28.430   31.247   32.384   34.607
           -1.000000  0.000000  0.000000
   -6.852   -6.571   -6.570   -6.570   -6.487   -1.578    1.829    5.259    5.259    9.338
    9.832   16.775   17.137   17.137   18.410   19.396   19.396   21.047   23.646   23.940
   26.187   26.187   26.589   27.130   27.130   27.452   28.106   31.247   32.303   34.643
           -1.000000  0.000000  0.000000
   -6.852   -6.571   -6.570   -6.570   -6.487   -1.578    1.829    5.259    5.259    9.338
    9.832   16.775   17.137   17.137   18.410   19.396   19.396   21.047   23.646   23.940
   26.187   26.187   26.589   27.130   27.130   27.452   28.106   31.247   32.303   34.643
           -1.000000  0.026316  0.000000
   -6.851   -6.571   -6.570   -6.569   -6.487   -1.577    1.830    5.254    5.254    9.350
    9.842   16.735   17.099   17.163   18.424   19.394   19.400   21.075   23.630   23.944
   26.176   26.203   26.529   27.046   27.203   27.551   28.118   31.247   32.279   34.555
           -1.000000  0.052632  0.000000
   -6.851   -6.572   -6.571   -6.568   -6.487   -1.576    1.833    5.240    5.240    9.385
    9.874   16.636   16.993   17.220   18.461   19.392   19.412   21.156   23.583   23.959
   26.144   26.243   26.407   26.909   27.362   27.741   28.156   31.247   32.212   34.345
           -1.000000  0.078948  0.000000
   -6.850   -6.573   -6.573   -6.567   -6.488   -1.573    1.837    5.216    5.217    9.441
    9.925   16.505   16.832   17.284   18.510   19.389   19.431   21.285   23.509   23.983
   26.085   26.279   26.285   26.809   27.538   27.956   28.230   31.247   32.115   34.084
           -1.000000  0.105264  0.000000
   -6.849   -6.574   -6.574   -6.565   -6.488   -1.570    1.843    5.185    5.186    9.519
    9.996   16.353   16.633   17.344   18.562   19.388   19.456   21.453   23.415   24.016
   25.997   26.186   26.258   26.802   27.692   28.184   28.357   31.247   32.003   33.800
           -1.000000  0.131578  0.000000
   -6.847   -6.577   -6.574   -6.564   -6.489   -1.566    1.851    5.146    5.148    9.617
   10.085   16.185   16.407   17.398   18.611   19.392   19.483   21.652   23.307   24.060
   25.894   26.107   26.167   26.901   27.797   28.423   28.549   31.247   31.889   33.508
           -1.000000  0.157894  0.000000
   -6.845   -6.579   -6.575   -6.562   -6.490   -1.561    1.860    5.102    5.106    9.733
   10.191   16.005   16.161   17.447   18.655   19.400   19.511   21.874   23.189   24.113
   25.793   26.035   26.044   27.063   27.852   28.670   28.800   31.246   31.785   33.213
           -1.000000  0.184210  0.000000
   -6.843   -6.582   -6.576   -6.560   -6.491   -1.555    1.871    5.054    5.060    9.866
   10.311   15.815   15.903   17.490   18.692   19.413   19.538   22.112   23.067   24.175
   25.702   25.914   25.965   27.260   27.869   28.925   29.091   31.246   31.698   32.921
           -1.000000  0.210526  0.000000
   -6.841   -6.585   -6.576   -6.558   -6.492   -1.549    1.882    5.004    5.012   10.014
   10.445   15.618   15.637   17.528   18.725   19.430   19.562   22.359   22.944   24.245
   25.625   25.786   25.897   27.479   27.853   29.186   29.411   31.245   31.636   32.634
           -1.000000  0.236842  0.000000
   -6.838   -6.589   -6.576   -6.556   -6.494   -1.543    1.894    4.952    4.964   10.175
   10.590   15.365   15.414   17.561   18.752   19.452   19.583   22.612   22.823   24.323
   25.563   25.664   25.832   27.714   27.808   29.454   29.750   31.245   31.602   32.356
           -1.000000  0.263158  0.000000
   -6.835   -6.592   -6.577   -6.554   -6.495   -1.537    1.906    4.900    4.917   10.348
   10.744   15.090   15.206   17.592   18.774   19.478   19.599   22.706   22.863   24.406
   25.514   25.551   25.774   27.737   27.959   29.728   30.106   31.245   31.597   32.091
           -1.000000  0.289474  0.000000
   -6.833   -6.596   -6.577   -6.552   -6.497   -1.530    1.919    4.851    4.871   10.532
   10.905   14.816   14.996   17.619   18.794   19.506   19.612   22.595   23.110   24.492
   25.448   25.477   25.726   27.640   28.210   30.008   30.473   31.246   31.622   31.843
           -1.000000  0.315790  0.000000
   -6.830   -6.599   -6.577   -6.550   -6.499   -1.524    1.931    4.803    4.829   10.723
   11.072   14.543   14.788   17.642   18.809   19.535   19.620   22.491   23.347   24.577
   25.355   25.443   25.699   27.523   28.463   30.291   30.847   31.247   31.618   31.675
           -1.000000  0.342106  0.000000
   -6.827   -6.603   -6.577   -6.548   -6.500   -1.519    1.943    4.760    4.790   10.921
   11.240   14.275   14.583   17.663   18.822   19.564   19.626   22.397   23.570   24.659
   25.273   25.408   25.700   27.389   28.712   30.578   31.205   31.263   31.425   31.759
           -1.000000  0.368422  0.000000
   -6.825   -6.606   -6.577   -6.547   -6.502   -1.514    1.953    4.722    4.756   11.122
   11.406   14.014   14.385   17.681   18.833   19.592   19.628   22.314   23.773   24.735
   25.203   25.366   25.735   27.243   28.948   30.867   31.244   31.273   31.564   31.898
           -1.000000  0.394736  0.000000
   -6.823   -6.608   -6.578   -6.545   -6.503   -1.509    1.962    4.689    4.728   11.323
   11.564   13.765   14.201   17.696   18.841   19.617   19.629   22.243   23.950   24.801
   25.144   25.320   25.800   27.090   29.159   31.148   31.185   31.245   31.784   32.163
           -1.000000  0.421052  0.000000
   -6.821   -6.611   -6.578   -6.543   -6.504   -1.506    1.970    4.663    4.705   11.516
   11.708   13.535   14.038   17.708   18.848   19.629   19.638   22.187   24.097   24.859
   25.098   25.276   25.889   26.937   29.330   31.153   31.246   31.438   31.906   32.459
           -1.000000  0.447368  0.000000
   -6.820   -6.612   -6.578   -6.542   -6.505   -1.503    1.976    4.644    4.688   11.688
   11.827   13.335   13.905   17.716   18.852   19.628   19.655   22.145   24.207   24.905
   25.064   25.236   25.990   26.791   29.451   31.216   31.247   31.700   31.990   32.139
           -1.000000  0.473684  0.000000
   -6.819   -6.613   -6.578   -6.542   -6.506   -1.502    1.979    4.632    4.678   11.815
   11.906   13.191   13.816   17.721   18.854   19.627   19.665   22.120   24.275   24.936
   25.043   25.205   26.082   26.672   29.517   31.246   31.361   31.841   31.910   32.042
           -1.000000  0.500000  0.000000
   -6.819   -6.614   -6.578   -6.541   -6.506   -1.501    1.980    4.628    4.675   11.865
   11.934   13.137   13.785   17.723   18.855   19.627   19.668   22.111   24.299   24.948
   25.036   25.193   26.125   26.621   29.538   31.246   31.552   31.601   31.998   32.060
           -1.000000  0.500000  0.000000
   -6.819   -6.614   -6.578   -6.541   -6.506   -1.501    1.980    4.628    4.675   11.865
   11.934   13.137   13.785   17.723   18.855   19.627   19.668   22.111   24.299   24.948
   25.036   25.193   26.125   26.621   29.538   31.246   31.552   31.601   31.998   32.060
           -0.986842  0.513158  0.000000
   -6.819   -6.614   -6.578   -6.541   -6.506   -1.502    1.980    4.609    4.698   11.834
   11.943   13.148   13.800   17.709   18.857   19.571   19.733   22.110   24.281   24.869
   25.080   25.238   26.121   26.639   29.532   31.246   31.452   31.700   31.905   32.120
           -0.973684  0.526316  0.000000
   -6.819   -6.613   -6.578   -6.542   -6.506   -1.505    1.981    4.578    4.740   11.755
   11.960   13.184   13.840   17.668   18.856   19.515   19.822   22.109   24.232   24.740
   25.152   25.309   26.119   26.690   29.518   31.246   31.330   31.783   31.830   32.140
           -0.960526  0.539474  0.000000
   -6.819   -6.613   -6.578   -6.542   -6.506   -1.509    1.982    4.546    4.790   11.645
   11.974   13.244   13.899   17.605   18.837   19.488   19.917   22.106   24.161   24.611
   25.234   25.360   26.138   26.763   29.495   31.209   31.247   31.675   31.942   32.120
           -0.947368  0.552632  0.000000
   -6.819   -6.612   -6.578   -6.542   -6.506   -1.514    1.982    4.516    4.846   11.514
   11.984   13.325   13.972   17.523   18.789   19.498   20.015   22.102   24.071   24.488
   25.316   25.381   26.192   26.848   29.463   31.094   31.247   31.561   32.045   32.082
           -0.934210  0.565790  0.000000
   -6.820   -6.612   -6.579   -6.542   -6.505   -1.520    1.982    4.486    4.907   11.371
   11.989   13.421   14.055   17.426   18.713   19.544   20.116   22.097   23.969   24.374
   25.340   25.427   26.282   26.940   29.422   30.985   31.247   31.443   32.027   32.142
           -0.921052  0.578948  0.000000
   -6.820   -6.611   -6.579   -6.543   -6.505   -1.526    1.983    4.459    4.971   11.221
   11.992   13.528   14.146   17.319   18.616   19.614   20.219   22.091   23.856   24.269
   25.297   25.519   26.399   27.033   29.371   30.885   31.246   31.317   31.979   32.200
           -0.907894  0.592106  0.000000
   -6.821   -6.610   -6.579   -6.543   -6.504   -1.533    1.982    4.433    5.038   11.069
   11.992   13.644   14.243   17.203   18.507   19.699   20.324   22.085   23.736   24.172
   25.234   25.616   26.534   27.124   29.309   30.795   31.178   31.248   31.934   32.225
           -0.894736  0.605264  0.000000
   -6.821   -6.609   -6.580   -6.544   -6.504   -1.540    1.982    4.410    5.108   10.918
   11.990   13.767   14.343   17.080   18.390   19.793   20.431   22.079   23.611   24.083
   25.163   25.717   26.679   27.212   29.235   30.714   31.030   31.247   31.892   32.230
           -0.881578  0.618422  0.000000
   -6.821   -6.609   -6.580   -6.544   -6.504   -1.548    1.981    4.388    5.178   10.771
   11.987   13.896   14.445   16.952   18.271   19.889   20.539   22.072   23.483   24.000
   25.089   25.820   26.828   27.298   29.149   30.640   30.873   31.247   31.852   32.237
           -0.868422  0.631578  0.000000
   -6.822   -6.607   -6.581   -6.545   -6.503   -1.555    1.980    4.368    5.248   10.631
   11.983   14.028   14.548   16.820   18.152   19.985   20.648   22.066   23.354   23.925
   25.014   25.924   26.973   27.386   29.055   30.559   30.721   31.247   31.814   32.260
           -0.855264  0.644736  0.000000
   -6.822   -6.606   -6.581   -6.545   -6.503   -1.561    1.979    4.350    5.317   10.498
   11.979   14.162   14.650   16.685   18.034   20.077   20.759   22.060   23.225   23.857
   24.941   26.030   27.104   27.484   28.954   30.437   30.610   31.247   31.777   32.301
           -0.842106  0.657894  0.000000
   -6.823   -6.605   -6.582   -6.545   -6.502   -1.568    1.978    4.334    5.382   10.375
   11.974   14.299   14.749   16.549   17.922   20.163   20.870   22.053   23.097   23.797
   24.872   26.134   27.211   27.602   28.850   30.267   30.547   31.247   31.744   32.358
           -0.828948  0.671052  0.000000
   -6.823   -6.604   -6.582   -6.546   -6.502   -1.573    1.977    4.320    5.444   10.264
   11.970   14.436   14.842   16.411   17.815   20.241   20.982   22.046   22.973   23.744
   24.809   26.236   27.290   27.743   28.746   30.077   30.504   31.246   31.713   32.427
           -0.815790  0.684210  0.000000
   -6.824   -6.603   -6.583   -6.546   -6.502   -1.578    1.976    4.308    5.499   10.166
   11.966   14.572   14.927   16.276   17.719   20.310   21.092   22.038   22.854   23.699
   24.753   26.333   27.343   27.903   28.648   29.880   30.472   31.246   31.688   32.499
           -0.802632  0.697368  0.000000
   -6.824   -6.602   -6.583   -6.546   -6.502   -1.582    1.975    4.298    5.547   10.084
